vendorProject,product,cwe_primary,year_added,month_added,ransomware_known,cluster,pc1,pc2
SAP,NetWeaver,CWE-200,2022,6,0.0,1,-0.22212377709553693,-0.42669205448183156
Oracle,Java SE,,2022,3,0.0,1,0.3220120522540247,-1.1117979836271636
Microsoft,Outlook,CWE-367,2023,7,0.0,1,0.10283122891457513,0.19039798036264582
Linux,Kernel,CWE-189,2022,9,0.0,2,-0.7982143743778671,0.17933957421600788
DotNetNuke (DNN),DotNetNuke (DNN),CWE-326,2021,11,0.0,2,-1.7408338902913343,0.038794648109779506
ImageMagick,ImageMagick,CWE-284,2021,11,0.0,2,-1.7374816523766923,0.04407205584169427
Juniper,Junos OS,CWE-22,2022,3,0.0,1,0.3595979848297064,-0.9874179026663549
Mozilla,Firefox and Thunderbird,CWE-119,2022,3,0.0,1,0.36724890333992866,-1.0722992517182868
Linux,Kernel,CWE-190,2024,8,0.0,0,0.4664947739698693,1.0246573629370626
Microsoft,Internet Explorer,CWE-119,2022,3,0.0,1,0.3507303565174335,-1.1911371497992511
Google,Chrome,CWE-416,2021,11,0.0,2,-1.7551515657553698,0.036721692712024745
QNAP,Network Attached Storage (NAS),CWE-285,2022,3,0.0,1,0.36759068337108436,-1.021839251240555
WebKitGTK,WebKitGTK,CWE-119,2022,5,0.0,1,-0.020949322357166178,-0.6756897640736541
Google,Chromium WebGL,CWE-416,2021,11,0.0,2,-1.7551515657553698,0.036721692712024745
F5,BIG-IP Configuration Utility,CWE-89,2023,10,0.0,2,-0.4751358992227511,0.8891810096923847
SAP,NetWeaver,CWE-502,2025,5,0.0,0,1.5760391187073366,0.9569803175683527
SAP,NetWeaver,CWE-306,2021,11,0.0,2,-1.7438437424046656,0.059842430072642894
